asset_turnover,current_ratio,dividend_yield,eps,return,on_bal_vol,operating_leverage,payout_ratio,price,price/book,price/cashflow,price/earnings,price/earnings/growth,profit_margin,roa,roe,ros,rsi,stddev,stoch_osc,vol_roc,period
0.101537921,,0.7719226020000001,3.44,-8.981748319,-3536575,,0.065406977,29.148000000000003,,2.93512712,8.473255814,0.18024926,26.42075184,2.682708226,11.08528298,,41.13191171,2.8074343560000004,140.4100946,32.0,2016-6-1
0.101537921,,0.882007056,3.44,11.88553508,3206110,,0.065406977,25.51,,2.568790066,7.415697674,0.157752114,26.42075184,2.682708226,11.08528298,,51.14988351,1.4187120430000002,-288.3910387,7.0,2016-7-1
0.101537921,,0.8243570020000001,3.44,6.642485528,2151017,,0.065406977,27.294,,2.748434185,7.934302326,0.168784249,26.42075184,2.682708226,11.08528298,,66.45664098,1.1492288309999998,5.671175858,79.0,2016-8-1
0.101537921,,0.774873437,3.44,-2.331508076,265041,,0.065406977,29.037,,2.923949712,8.440988372,0.179562844,26.42075184,2.682708226,11.08528298,,45.89518196,1.774101165,116.9611307,-7.0,2016-9-1
0.101537921,,0.79499682,3.44,6.098508938999999,2668386,,0.065406977,28.302,,2.84993714,8.227325581,0.175017653,26.42075184,2.682708226,11.08528298,,48.71343793,1.442857499,13.37047354,-8.0,2016-10-1
0.101537921,,0.743383883,3.44,17.56698715,8432386,,0.065406977,30.267,,3.047807484,8.798546512,0.18716908,26.42075184,2.682708226,11.08528298,,58.53239554,1.6359687330000001,-83.51130653,-61.0,2016-11-1
0.101537921,,0.63942253,3.44,-2.986813686,-1620704,,0.065406977,35.188,,3.543339272,10.22906977,0.217600211,26.42075184,2.682708226,11.08528298,,34.53007864,1.097842033,65.64647096,-42.0,2016-12-1
0.782973994,1.464279596,0.0,0.27,6.818181817999999,-251352,27.00525242,0.0,15.4,0.602624476,6.33744856,57.03703704,-0.285185185,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,68.74392592,2.75224166,49.02912621,67.0,2016-1-1
0.782973994,1.464279596,0.0,0.27,5.7901907360000004,-1192821,27.00525242,0.0,14.68,0.574449825,6.041152263,54.37037037,-0.271851852,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,62.1313728,1.750079138,-34.69387755,43.0,2016-2-1
0.782973994,1.464279596,0.0,0.27,1.612903226,592044,27.00525242,0.0,16.12,0.6307991270000001,6.633744856,59.7037037,-0.298518519,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,50.24062564,1.98103879,45.09803922,-7.0,2016-3-1
0.782973994,1.464279596,0.0,0.27,12.12871287,567702,27.00525242,0.0,16.16,0.632364385,6.650205761,59.85185185,-0.299259259,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,59.47699344,2.6500118390000003,8.366533865,34.0,2016-4-1
0.782973994,1.464279596,0.0,0.27,-5.8951965070000005,-1526222,27.00525242,0.0,18.32,0.716888337,7.53909465,67.85185185,-0.339259259,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,55.7403791,1.4576747490000002,124.34782609999999,-35.0,2016-5-1
0.782973994,1.464279596,0.0,0.27,2.408963585,60549,27.00525242,0.0,17.85,0.698496552,7.345679012,66.11111111,-0.330555556,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,59.76301792,1.7760061759999999,57.84313725,159.0,2016-6-1
0.782973994,1.464279596,0.0,0.27,5.658263305,2536974,27.00525242,0.0,17.85,0.698496552,7.345679012,66.11111111,-0.330555556,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,53.48217338,1.001754517,-53.03030303,93.0,2016-7-1
0.782973994,1.464279596,0.0,0.27,-3.4908700319999997,-830408,27.00525242,0.0,18.62,0.728627775,7.66255144,68.96296296,-0.344814815,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,55.48306379999999,2.011384266,174.025974,5.0,2016-8-1
0.782973994,1.464279596,0.0,0.27,-4.248366013,-2957850,27.00525242,0.0,18.36,0.7184535959999999,7.555555556,68.0,-0.34,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,57.62610222,1.221224019,147.6923077,33.0,2016-9-1
0.782973994,1.464279596,0.0,0.27,-0.170164492,143780,27.00525242,0.0,17.63,0.68988763,7.255144033,65.2962963,-0.326481481,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,61.69370653,1.2992171479999999,103.44827590000001,314.0,2016-10-1
0.782973994,1.464279596,0.0,0.27,24.35740514,1021962,27.00525242,0.0,16.34,0.639408048,6.724279835,60.51851852,-0.302592593,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,60.18814352,3.1616954589999997,-176.33136090000002,-33.0,2016-11-1
0.782973994,1.464279596,0.0,0.27,-11.66338583,-2001233,27.00525242,0.0,20.32,0.7951512559999999,8.362139918,75.25925926,-0.376296296,0.9992619090000001,0.7823960879999999,51.01449275,3.4747061830000003,42.34369026,2.956876248,282.6086957,-83.0,2016-12-1
0.9133572440000001,1.521825185,0.0,6.41,-6.582515194,-25730422,,0.0,106.95,0.745224318,10.10972231,16.68486739,-3.057389214,3.5959148130000003,3.284354843,12.65674636,,57.17054819,2.346840124,98.52507375,-30.0,2016-1-1
0.9133572440000001,1.521825185,0.0,6.41,6.633316657999999,6623126,,0.0,99.95,0.696448533,9.448029406,15.59282371,-2.857279588,3.5959148130000003,3.284354843,12.65674636,,65.24974854,2.263585761,36.69871795,-41.0,2016-2-1
0.9133572440000001,1.521825185,0.0,6.41,1.998519615,3461318,,0.0,108.08,0.753098123,10.21653845,16.86115445,-3.089692626,3.5959148130000003,3.284354843,12.65674636,,42.89766015,1.4423023209999999,-10.92436975,52.0,2016-3-1
0.9133572440000001,1.521825185,0.0,6.41,-1.735338614,-3093066,,0.0,112.37,0.782990711,10.62206167,17.53042122,-3.212331239,3.5959148130000003,3.284354843,12.65674636,,49.14162195,1.318935777,76.64576803,98.0,2016-4-1
0.9133572440000001,1.521825185,0.0,6.41,-0.5448374420000001,-4653141,,0.0,111.96,0.7801338440000001,10.58330538,17.46645866,-3.200610533,3.5959148130000003,3.284354843,12.65674636,,57.53259461,1.250515569,102.8169014,100.0,2016-5-1
0.9133572440000001,1.521825185,0.0,6.41,1.7451711280000002,5201431,,0.0,118.04,0.822499097,11.15803293,18.4149766,-3.374420036,3.5959148130000003,3.284354843,12.65674636,,46.34067357,1.3527499369999998,65.91591592,48.0,2016-6-1
0.9133572440000001,1.521825185,0.0,6.41,-3.5338090380000002,-22752015,,0.0,117.72,0.820269347,11.12778411,18.3650546,-3.365272168,3.5959148130000003,3.284354843,12.65674636,,68.98325229,1.6474105469999998,80.68833652,-47.0,2016-7-1
0.9133572440000001,1.521825185,0.0,6.41,1.210101719,-69843,,0.0,114.04,0.79462722,10.7799227,17.79095164,-3.260071679,3.5959148130000003,3.284354843,12.65674636,,52.80410856,0.789184801,-27.73722628,-26.0,2016-8-1
0.9133572440000001,1.521825185,0.0,6.41,-1.086578581,2368946,,0.0,115.04,0.801595189,10.87445025,17.94695788,-3.288658768,3.5959148130000003,3.284354843,12.65674636,,53.08415625,0.889325734,95.07389163,-10.0,2016-9-1
0.9133572440000001,1.521825185,0.0,6.41,-6.2262315379999995,-26199742,,0.0,113.07,0.78786829,10.68823097,17.63962559,-3.232342202,3.5959148130000003,3.284354843,12.65674636,,65.90317848,1.13756245,152.7114967,-58.0,2016-10-1
0.9133572440000001,1.521825185,0.0,6.41,23.7835249,19478108,,0.0,104.4,0.727455996,9.868677039,16.28705148,-2.984492136,3.5959148130000003,3.284354843,12.65674636,,73.72623691,1.7241710209999999,-106.6772655,-26.0,2016-11-1
0.9133572440000001,1.521825185,0.0,6.41,-7.098976109,-11829873,,0.0,131.85,0.918726753,12.4634585,20.56942278,-3.769207741,3.5959148130000003,3.284354843,12.65674636,,46.22506576,1.042169213,206.1728395,-24.0,2016-12-1
0.617238112,2.506412211,1.9770890269999999,1.64,-4.012327732,-133352,4.426913033,0.41463414600000004,34.394,1.03995575,13.9077178,20.97195122,-2.502652846,6.762036779,4.173786817,10.31371629,11.768583,48.96122514,2.273741891,158.0808081,142.0,2016-1-1
0.617238112,2.506412211,2.190227719,1.64,14.7969208,909852,4.426913033,0.41463414600000004,31.046999999999997,0.9387540320000001,12.55430931,18.93109756,-2.259110976,6.762036779,4.173786817,10.31371629,11.768583,39.94159146,2.911984556,-122.5087413,-63.0,2016-2-1
0.617238112,2.506412211,1.849836779,1.64,-0.019042437,168100,4.426913033,0.41463414600000004,36.76,1.111495417,14.86444456,22.41463415,-2.674813008,6.762036779,4.173786817,10.31371629,11.768583,43.47964899,1.476108895,65.93233674,26.0,2016-3-1
0.617238112,2.506412211,1.859091779,1.64,7.698827132000001,-114489,4.426913033,0.41463414600000004,36.577,1.1059621290000001,14.79044583,22.30304878,-2.661497154,6.762036779,4.173786817,10.31371629,11.768583,63.92511284,1.516323933,-84.78682171,77.0,2016-4-1
0.617238112,2.506412211,1.700807884,1.64,-3.8168129860000004,-350005,4.426913033,0.41463414600000004,39.981,1.208887331,16.1669031,24.37865854,-2.909186585,6.762036779,4.173786817,10.31371629,11.768583,49.83088518,1.690242976,208.0,-15.0,2016-5-1
0.617238112,2.506412211,1.744350101,1.64,0.579739887,-119428,4.426913033,0.41463414600000004,38.983000000000004,1.1787112579999999,15.76334718,23.77012195,-2.836567886,6.762036779,4.173786817,10.31371629,11.768583,45.46035991,1.689578305,53.4057971,26.0,2016-6-1
0.617238112,2.506412211,1.772541251,1.64,8.346583948,503713,4.426913033,0.41463414600000004,38.363,1.1599646000000001,15.51264109,23.39207317,-2.791454065,6.762036779,4.173786817,10.31371629,11.768583,49.833833500000004,1.237734702,-242.0551855,-5.0,2016-7-1
0.617238112,2.506412211,1.6878474980000002,1.64,3.169678316,419328,4.426913033,0.41463414600000004,40.288000000000004,1.21816995,16.29104305,24.56585366,-2.931525203,6.762036779,4.173786817,10.31371629,11.768583,34.71128565,0.958582261,-89.67696629,98.0,2016-8-1
0.617238112,2.506412211,1.5956448280000002,1.64,-1.945278769,88913,4.426913033,0.41463414600000004,42.61600000000001,1.288560628,17.23240395,25.98536585,-3.100920325,6.762036779,4.173786817,10.31371629,11.768583,59.39617657,1.7981769890000001,113.5628227,4.0,2016-9-1
0.617238112,2.506412211,1.6427104719999999,1.64,-2.935137094,-257856,4.426913033,0.41463414600000004,41.395,1.2516418059999999,16.73867471,25.24085366,-3.012075203,6.762036779,4.173786817,10.31371629,11.768583,45.04933376,1.2446016579999999,96.6007103,0.0,2016-10-1
0.617238112,2.506412211,1.7796388380000001,1.64,20.51295472,1081944,4.426913033,0.41463414600000004,38.21,1.155338408,15.4507733,23.29878049,-2.780321138,6.762036779,4.173786817,10.31371629,11.768583,72.36412058,1.236414905,-91.79438812,0.0,2016-11-1
0.617238112,2.506412211,1.4751502269999999,1.64,-0.598737445,-98192,4.426913033,0.41463414600000004,46.097,1.393814044,18.6399973,28.10792683,-3.354212602,6.762036779,4.173786817,10.31371629,11.768583,41.70368911,1.178596925,18.5268696,-19.0,2016-12-1
0.089011682,,3.824793662,-1.99,-11.14163578,-4639920,,-1.6231155780000002,84.449,,16.34116287,-42.43668342,0.191082304,-16.39796204,-1.459610186,-2.81403493,,52.89494286,1.7909189490000001,157.0719603,14.0,2016-1-1
0.089011682,,4.469351045,-1.99,3.8051750380000002,2311713,,-1.6231155780000002,72.27,,13.98448579,-36.31658291,0.163524945,-16.39796204,-1.459610186,-2.81403493,,35.98013345,1.550403244,61.36555212,30.0,2016-2-1
0.089011682,,4.200587822,-1.99,13.02182225,2153386,,-1.6231155780000002,76.89399999999998,,14.8792452,-38.64020101,0.173987645,-16.39796204,-1.459610186,-2.81403493,,65.70444699,0.920056918,-67.60964178,-34.0,2016-3-1
0.089011682,,3.71127861,-1.99,2.121058921,-208877,,-1.6231155780000002,87.03200000000002,,16.84098198,-43.73467337,0.196926844,-16.39796204,-1.459610186,-2.81403493,,41.07141289,0.9777706620000001,-2.5292563230000003,144.0,2016-4-1
0.089011682,,3.587493752,-1.99,2.908868773,6170550,,-1.6231155780000002,90.035,,17.42207248,-45.24371859,0.203721716,-16.39796204,-1.459610186,-2.81403493,,50.49459816,1.226793968,13.33185939,507.0,2016-5-1
0.089011682,,3.472072924,-1.99,7.25802984,3064916,,-1.6231155780000002,93.02799999999999,,18.00122796,-46.74773869,0.210493962,-16.39796204,-1.459610186,-2.81403493,,67.60115013,0.7699714,-9.25566343,-13.0,2016-6-1
0.089011682,,3.190753729,-1.99,6.934703151,564191,,-1.6231155780000002,101.23,,19.58834228,-50.86934673,0.229052583,-16.39796204,-1.459610186,-2.81403493,,78.75205946,1.2741506040000001,20.78537576,13.0,2016-7-1
0.089011682,,3.0607410219999998,-1.99,0.568558704,-808803,,-1.6231155780000002,105.53,,20.42040661,-53.03015075,0.238782171,-16.39796204,-1.459610186,-2.81403493,,49.42906252,0.9081532370000001,28.85572139,-45.0,2016-8-1
0.089011682,,2.99573363,-1.99,-2.058987201,2006815,,-1.6231155780000002,107.82,,20.86352924,-54.18090452,0.243963741,-16.39796204,-1.459610186,-2.81403493,,37.98375879,2.201587936,79.18050941,24.0,2016-9-1
0.089011682,,3.12923852,-1.99,1.4047665180000002,2787681,,-1.6231155780000002,103.22,,19.97341391,-51.86934673,0.233555346,-16.39796204,-1.459610186,-2.81403493,,64.3165998,1.089650933,67.26862302,-39.0,2016-10-1
0.089011682,,3.18226601,-1.99,4.8275862069999995,1154238,,-1.6231155780000002,101.5,,19.64058818,-51.00502513,0.229663511,-16.39796204,-1.459610186,-2.81403493,,45.23124242,1.4744602519999999,1.208053691,16.0,2016-11-1
0.089011682,,3.053795972,-1.99,2.789070625,-147644,,-1.6231155780000002,105.77,,20.46684741,-53.15075377,0.239325217,-16.39796204,-1.459610186,-2.81403493,,53.82317798,1.0705130459999999,49.22547332,-9.0,2016-12-1
0.273051525,0.7371714640000001,4.439037924,3.14,6.3960560860000015,1149964,-0.61553254,0.6624203820000001,46.857,0.512575046,6.958206254,14.92261146,1.980637522,11.592147500000001,3.165253546,8.203909139,16.68283944,57.79790818,1.3989446980000002,23.03543914,63.0,2016-1-1
0.273051525,0.7371714640000001,4.0909448510000015,3.14,-0.761151758,132835,-0.61553254,0.6624203820000001,50.843999999999994,0.556189377,7.550270797,16.19235669,2.149167342,11.592147500000001,3.165253546,8.203909139,16.68283944,47.18431456,1.3408273609999999,68.24096386,-5.0,2016-2-1
0.273051525,0.7371714640000001,4.123139136,3.14,5.772394791,1276480,-0.61553254,0.6624203820000001,50.446999999999996,0.551846541,7.491316791,16.06592357,2.132386219,11.592147500000001,3.165253546,8.203909139,16.68283944,56.19354186,1.102426829,-116.65877900000001,34.0,2016-3-1
0.273051525,0.7371714640000001,3.9113183780000003,3.14,0.550969368,2415994,-0.61553254,0.6624203820000001,53.178999999999995,0.581732257,7.897015395,16.93598726,2.2478674,11.592147500000001,3.165253546,8.203909139,16.68283944,29.47906053,1.137337984,66.68266923,-41.0,2016-4-1
0.273051525,0.7371714640000001,3.83388937,3.14,2.206329604,909114,-0.61553254,0.6624203820000001,54.253,0.593480888,8.05650306,17.27802548,2.2932652,11.592147500000001,3.165253546,8.203909139,16.68283944,36.05099376,1.147903866,61.16158339,73.0,2016-5-1
0.273051525,0.7371714640000001,3.736303215,3.14,11.48913239,2900912,-0.61553254,0.6624203820000001,55.67,0.608981643,8.266925798,17.72929936,2.353161552,11.592147500000001,3.165253546,8.203909139,16.68283944,50.87070462,0.881057605,-62.872421700000004,191.0,2016-6-1
0.273051525,0.7371714640000001,3.323958067,3.14,-2.010355408,186849,-0.61553254,0.6624203820000001,62.576,0.684527309,9.292458214,19.92866242,2.645077012,11.592147500000001,3.165253546,8.203909139,16.68283944,47.93749287,0.9362421740000001,125.6005057,-31.0,2016-7-1
0.273051525,0.7371714640000001,3.3974714969999997,3.14,-6.185684885,-617034,-0.61553254,0.6624203820000001,61.222,0.66971572,9.091390897,19.49745223,2.58784366,11.592147500000001,3.165253546,8.203909139,16.68283944,43.88653218,1.082031734,187.04939919999998,29.0,2016-8-1
0.273051525,0.7371714640000001,3.549124663,3.14,-1.4708391630000002,306766,-0.61553254,0.6624203820000001,58.606,0.6410989429999999,8.702918149,18.66433121,2.477265779,11.592147500000001,3.165253546,8.203909139,16.68283944,67.48157352,1.523763425,47.60375494,-60.0,2016-9-1
0.273051525,0.7371714640000001,3.626410028,3.14,3.495650051,1585395,-0.61553254,0.6624203820000001,57.357,0.6274359629999999,8.517443201,18.26656051,2.424470759,11.592147500000001,3.165253546,8.203909139,16.68283944,55.73418709,1.226123083,45.94230251,13.0,2016-10-1
0.273051525,0.7371714640000001,3.636236495,3.14,5.5977063739999995,151474,-0.61553254,0.6624203820000001,57.202,0.6257403970000001,8.494425894,18.21719745,2.417918935,11.592147500000001,3.165253546,8.203909139,16.68283944,56.21425971,1.374014382,2.201027146,-31.0,2016-11-1
0.273051525,0.7371714640000001,3.451308345,3.14,4.070220851,348645,-0.61553254,0.6624203820000001,60.266999999999996,0.659268846,8.949574584,19.1933121,2.54747597,11.592147500000001,3.165253546,8.203909139,16.68283944,44.34505494,1.172073082,-54.75113122,-4.0,2016-12-1
0.258076548,,0.0,29.59,1.089324619,65300,,0.0,472.77,,9.203354504,15.97735722,-1.013149023,7.452268537999999,1.92325574,5.7544479210000015,,57.05361567,1.803791827,67.48068006,-2.0,2016-1-1
0.258076548,,0.0,29.59,0.10140018599999999,125773,,0.0,463.51,,9.023091242,15.66441365,-0.993304786,7.452268537999999,1.92325574,5.7544479210000015,,44.17003217,1.152682349,58.65894838,23.0,2016-2-1
0.258076548,,0.0,29.59,3.168662675,212780,,0.0,480.96,,9.362788211,16.25413991,-1.030700244,7.452268537999999,1.92325574,5.7544479210000015,,50.96154761,0.9322506359999999,-12.04152249,35.0,2016-3-1
0.258076548,,0.0,29.59,5.221937385,-36265,,0.0,495.41,,9.644084555,16.74248057,-1.061666683,7.452268537999999,1.92325574,5.7544479210000015,,68.58144467,0.85316849,-18.02007299,-22.0,2016-4-1
0.258076548,,0.0,29.59,3.63895758,226565,,0.0,525.7,,10.2337362,17.76613721,-1.12657834,7.452268537999999,1.92325574,5.7544479210000015,,63.04952728,0.7273895140000001,20.55647841,326.0,2016-5-1
0.258076548,,0.0,29.59,0.530474866,363522,,0.0,546.68,,10.64215124,18.47516053,-1.171538609,7.452268537999999,1.92325574,5.7544479210000015,,37.68709185,1.592372591,91.97342928,20.0,2016-6-1
0.258076548,,0.0,29.59,0.642556895,109759,,0.0,540.03,,10.51269652,18.25042244,-1.157287618,7.452268537999999,1.92325574,5.7544479210000015,,33.25250688,0.652841253,-31.924360399999998,-14.0,2016-7-1
0.258076548,,0.0,29.59,-1.5912052419999998,-202888,,0.0,544.87,,10.60691619,18.41399121,-1.167659768,7.452268537999999,1.92325574,5.7544479210000015,,64.68062557,0.759420988,150.60313630000002,99.0,2016-8-1
0.258076548,,0.0,29.59,-2.3454792330000003,124766,,0.0,537.63,,10.46597602,18.16931396,-1.152144403,7.452268537999999,1.92325574,5.7544479210000015,,51.29801799,1.1157540479999999,127.88461540000002,172.0,2016-9-1
0.258076548,,0.0,29.59,-0.535655793,13449,,0.0,518.99,,10.10311347,17.53937141,-1.112198768,7.452268537999999,1.92325574,5.7544479210000015,,38.74574622,0.691589107,39.62033068,3.0,2016-10-1
0.258076548,,0.0,29.59,8.536538756,143962,,0.0,523.28,,10.18662636,17.68435282,-1.121392265,7.452268537999999,1.92325574,5.7544479210000015,,73.44883936,0.7502458540000001,-63.50565922,40.0,2016-11-1
0.258076548,,0.0,29.59,5.47201554,270613,,0.0,576.57,,11.22401613,19.48529909,-1.235593063,7.452268537999999,1.92325574,5.7544479210000015,,55.84001317,0.795053681,-129.0677475,-42.0,2016-12-1
0.606305609,2.49259207,2.122954445,-5.97,-18.36620964,-12121753,-4.18263296,-0.040201005,11.305,0.272035185,-27.77186658,-1.893634841,-0.027395619,-20.44598992,-12.39651838,-44.35908084,-19.536783,57.58809454,6.145764889,219.9064449,58.0,2016-1-1
0.606305609,2.49259207,2.942474621,-5.97,61.76254229999999,15237384,-4.18263296,-0.040201005,8.1564,0.19626959600000002,-20.03701482,-1.366231156,-0.019765557,-20.44598992,-12.39651838,-44.35908084,-19.536783,76.79763806,6.282211011,-30.27826627,-23.0,2016-2-1
0.606305609,2.49259207,1.589088261,-5.97,6.7072767,-4974258,-4.18263296,-0.040201005,15.103,0.36342745600000004,-37.10203458,-2.529815745,-0.036599384,-20.44598992,-12.39651838,-44.35908084,-19.536783,49.46525105,3.935862466,-7.743467933,-24.0,2016-3-1
0.606305609,2.49259207,1.598082301,-5.97,7.577573577999999,-2784682,-4.18263296,-0.040201005,15.017999999999999,0.36138207899999997,-36.89322355,-2.5155778890000002,-0.036393401,-20.44598992,-12.39651838,-44.35908084,-19.536783,59.39446282,2.722377152,-12.15970962,-9.0,2016-4-1
0.606305609,2.49259207,1.479198767,-5.97,-24.03697997,-24459570,-4.18263296,-0.040201005,16.225,0.390426437,-39.85834014,-2.717755444,-0.039318347,-20.44598992,-12.39651838,-44.35908084,-19.536783,28.30935174,5.096960017,151.4936409,78.0,2016-5-1
0.606305609,2.49259207,1.919385797,-5.97,1.511516315,252263,-4.18263296,-0.040201005,12.504000000000001,0.30088703699999997,-30.71733036,-2.094472362,-0.030301178,-20.44598992,-12.39651838,-44.35908084,-19.536783,36.01032121,4.299015454,37.71796816,17.0,2016-6-1
0.606305609,2.49259207,1.899635903,-5.97,40.34351749,18393351,-4.18263296,-0.040201005,12.634,0.30401526100000004,-31.0366884,-2.116247906,-0.030616209,-20.44598992,-12.39651838,-44.35908084,-19.536783,73.6301778,4.717646278999999,-54.20204978,-67.0,2016-7-1
0.606305609,2.49259207,1.41559514,-5.97,0.6252211870000001,-453124,-4.18263296,-0.040201005,16.954,0.40796855600000004,-41.64920177,-2.839865997,-0.041084947,-20.44598992,-12.39651838,-44.35908084,-19.536783,47.64633183,3.590074804,19.05759162,66.0,2016-8-1
0.606305609,2.49259207,1.408450704,-5.97,6.0446009389999995,1676574,-4.18263296,-0.040201005,17.04,0.410037996,-41.8604694,-2.854271357,-0.041293352,-20.44598992,-12.39651838,-44.35908084,-19.536783,74.47762828,3.608306283,57.26141079,-62.0,2016-9-1
0.606305609,2.49259207,1.350590884,-5.97,-23.24141812,-13391968,-4.18263296,-0.040201005,17.77,0.42760417799999995,-43.65378763,-2.976549414,-0.043062375,-20.44598992,-12.39651838,-44.35908084,-19.536783,20.90117289,4.202390659,99.30715935,54.0,2016-10-1
0.606305609,2.49259207,1.823708207,-5.97,33.28267477,19445686,-4.18263296,-0.040201005,13.16,0.316672537,-32.32886017,-2.204355109,-0.031890875,-20.44598992,-12.39651838,-44.35908084,-19.536783,53.37095318,4.021452721,-143.9393939,-56.0,2016-11-1
0.606305609,2.49259207,1.41760189,-5.97,-5.906674542,5530106,-4.18263296,-0.040201005,16.93,0.407391037,-41.59024336,-2.8358458960000004,-0.041026787,-20.44598992,-12.39651838,-44.35908084,-19.536783,43.93207223,3.0468292860000004,63.69426752,-52.0,2016-12-1
0.279770793,2.122466006,0.0,7.34,-26.47409172,-1968120,0.026600102999999996,0.0,268.64,1.154535878,9.002659908,36.59945504,-2.145067398,7.226012524,2.021627257,31.10601857,17.72880739,18.98014887,4.636954717,124.74405690000002,222.0,2016-1-1
0.279770793,2.122466006,0.0,7.34,8.146798542,3218874,0.026600102999999996,0.0,192.1,0.825589421,6.437652503,26.17166213,-1.533902052,7.226012524,2.021627257,31.10601857,17.72880739,60.65072376,2.42043854,48.29254411,-58.0,2016-2-1
0.279770793,2.122466006,0.0,7.34,2.6426313059999997,3028983,0.026600102999999996,0.0,211.91,0.910726987,7.101524945,28.87057221,-1.692083206,7.226012524,2.021627257,31.10601857,17.72880739,52.93306496,1.4801422690000001,60.78431373,-5.0,2016-3-1
0.279770793,2.122466006,0.0,7.34,-5.304564941000001,-3752197,0.026600102999999996,0.0,212.27,0.9122741609999999,7.11358926,28.91961853,-1.694957775,7.226012524,2.021627257,31.10601857,17.72880739,46.05808218,2.5501218519999997,80.76225045,-34.0,2016-4-1
0.279770793,2.122466006,0.0,7.34,9.550169559,968359,0.026600102999999996,0.0,200.52,0.86177611,6.719823425,27.31880109,-1.601135031,7.226012524,2.021627257,31.10601857,17.72880739,60.66204771,1.503456432,6.035328754,14.0,2016-5-1
0.279770793,2.122466006,0.0,7.34,-12.73259743,-8095406,0.026600102999999996,0.0,221.95,0.9538759609999999,7.437985284,30.23841962,-1.772251746,7.226012524,2.021627257,31.10601857,17.72880739,41.01423542,1.775989909,143.63081619999997,79.0,2016-6-1
0.279770793,2.122466006,0.0,7.34,19.58849026,10047187,0.026600102999999996,0.0,191.49,0.82296782,6.417210191,26.08855586,-1.529031254,7.226012524,2.021627257,31.10601857,17.72880739,58.73707049,1.877776427,-64.43064182,-3.0,2016-7-1
0.279770793,2.122466006,0.0,7.34,-8.088703081,-5953330,0.026600102999999996,0.0,220.06,0.945753295,7.37464763,29.98092643,-1.757160258,7.226012524,2.021627257,31.10601857,17.72880739,32.63427556,1.279772222,117.1206226,141.0,2016-8-1
0.279770793,2.122466006,0.0,7.34,2.2021973790000002,1840775,0.026600102999999996,0.0,207.52,0.891860056,6.954407326,28.27247956,-1.657029431,7.226012524,2.021627257,31.10601857,17.72880739,48.81361985,1.615704596,-23.39449541,-26.0,2016-9-1
0.279770793,2.122466006,0.0,7.34,-5.731206864,-3286624,0.026600102999999996,0.0,214.44,0.921600185,7.186310269,29.21525886,-1.712285039,7.226012524,2.021627257,31.10601857,17.72880739,50.07705108,1.806473566,114.324693,136.0,2016-10-1
0.279770793,2.122466006,0.0,7.34,14.38010693,4680971,0.026600102999999996,0.0,198.26,0.8520632929999999,6.644086336,27.01089918,-1.583089124,7.226012524,2.021627257,31.10601857,17.72880739,69.02633157,1.627205941,-38.65814696,-14.0,2016-11-1
0.279770793,2.122466006,0.0,7.34,4.479195498,1476888,0.026600102999999996,0.0,216.78,0.931656818,7.264728316,29.53405995,-1.730969739,7.226012524,2.021627257,31.10601857,17.72880739,34.65195493,1.528145069,-188.5436893,-22.0,2016-12-1
0.595362377,0.8086785009999999,1.440620253,6.54,-10.20483001,1175428,0.66051722,0.168195719,76.35600000000002,1.269897697,6.804855842,11.67522936,-38.29475229,13.7244984,8.17104999,27.77209144,22.74489968,46.60469633,3.22616556,195.335689,-28.0,2016-1-1
0.595362377,0.8086785009999999,1.6619326769999998,6.54,9.154227352000001,9449860,0.66051722,0.168195719,66.188,1.100790885,5.898682467,10.120489300000001,-33.19520489,13.7244984,8.17104999,27.77209144,22.74489968,64.88811769,2.2568418759999997,24.38291479,-42.0,2016-2-1
0.595362377,0.8086785009999999,1.456336387,6.54,6.158978976,546694,0.66051722,0.168195719,75.532,1.256193526,6.731420864,11.54923547,-37.88149235,13.7244984,8.17104999,27.77209144,22.74489968,55.08847281,1.512941632,-98.80143827,-37.0,2016-3-1
0.595362377,0.8086785009999999,1.42570151,6.54,-10.75756594,-14926751,0.66051722,0.168195719,77.155,1.283186087,6.876062818,11.79740061,-38.69547401,13.7244984,8.17104999,27.77209144,22.74489968,58.32407428,1.6142309430000001,71.04339639,111.0,2016-4-1
0.595362377,0.8086785009999999,1.595312681,6.54,-5.45596937,-26204817,0.66051722,0.168195719,68.952,1.146759731,6.145010478,10.54311927,-34.58143119,13.7244984,8.17104999,27.77209144,22.74489968,34.36013465,1.316664517,232.57751040000002,-65.0,2016-5-1
